transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amoumt,transaction_hour_bucket,transaction_time_formatted,Day_of_week,Month_of_year,day_number,day_category,time_category,order_bucket
786,2023-01-02,2026-03-21T13:29:59.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,13,13:29:59,Mon,Jan,2,Weekday,Afternoon,Single
787,2023-01-02,2026-03-21T13:30:00.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,13,13:30:00,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
788,2023-01-02,2026-03-21T13:30:00.000Z,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,13,13:30:00,Mon,Jan,2,Weekday,Afternoon,Single
789,2023-01-02,2026-03-21T13:30:05.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,13,13:30:05,Mon,Jan,2,Weekday,Afternoon,Single
790,2023-01-02,2026-03-21T13:30:15.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,13,13:30:15,Mon,Jan,2,Weekday,Afternoon,Single
791,2023-01-02,2026-03-21T13:30:30.000Z,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,13,13:30:30,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
792,2023-01-02,2026-03-21T13:30:30.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,13,13:30:30,Mon,Jan,2,Weekday,Afternoon,Single
793,2023-01-02,2026-03-21T13:34:02.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,13:34:02,Mon,Jan,2,Weekday,Afternoon,Single
794,2023-01-02,2026-03-21T13:35:24.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,13,13:35:24,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
795,2023-01-02,2026-03-21T13:35:24.000Z,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6,13,13:35:24,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
796,2023-01-02,2026-03-21T13:39:11.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,13,13:39:11,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
797,2023-01-02,2026-03-21T13:40:11.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,13:40:11,Mon,Jan,2,Weekday,Afternoon,Single
798,2023-01-02,2026-03-21T13:40:36.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,13,13:40:36,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
799,2023-01-02,2026-03-21T13:40:53.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,13,13:40:53,Mon,Jan,2,Weekday,Afternoon,Single
800,2023-01-02,2026-03-21T13:40:53.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,13,13:40:53,Mon,Jan,2,Weekday,Afternoon,Single
801,2023-01-02,2026-03-21T13:42:07.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,13,13:42:07,Mon,Jan,2,Weekday,Afternoon,Single
802,2023-01-02,2026-03-21T13:47:24.000Z,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,13,13:47:24,Mon,Jan,2,Weekday,Afternoon,Single
803,2023-01-02,2026-03-21T13:47:27.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,13,13:47:27,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
804,2023-01-02,2026-03-21T13:48:27.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,13,13:48:27,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
805,2023-01-02,2026-03-21T13:48:27.000Z,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,13,13:48:27,Mon,Jan,2,Weekday,Afternoon,Single
806,2023-01-02,2026-03-21T13:51:33.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,13,13:51:33,Mon,Jan,2,Weekday,Afternoon,Single
807,2023-01-02,2026-03-21T13:51:33.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,13,13:51:33,Mon,Jan,2,Weekday,Afternoon,Single
808,2023-01-02,2026-03-21T13:52:27.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,13,13:52:27,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
809,2023-01-02,2026-03-21T13:53:04.000Z,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,13,13:53:04,Mon,Jan,2,Weekday,Afternoon,Single
810,2023-01-02,2026-03-21T13:53:04.000Z,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,13,13:53:04,Mon,Jan,2,Weekday,Afternoon,Single
811,2023-01-02,2026-03-21T13:55:38.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,13,13:55:38,Mon,Jan,2,Weekday,Afternoon,Single
812,2023-01-02,2026-03-21T13:55:38.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,13,13:55:38,Mon,Jan,2,Weekday,Afternoon,Single
813,2023-01-02,2026-03-21T13:56:19.000Z,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,13:56:19,Mon,Jan,2,Weekday,Afternoon,Single
814,2023-01-02,2026-03-21T13:57:59.000Z,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,13,13:57:59,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
815,2023-01-02,2026-03-21T13:58:30.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,13,13:58:30,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
816,2023-01-02,2026-03-21T13:58:36.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,13,13:58:36,Mon,Jan,2,Weekday,Afternoon,Single
817,2023-01-02,2026-03-21T14:01:23.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,14:01:23,Mon,Jan,2,Weekday,Afternoon,Single
818,2023-01-02,2026-03-21T14:02:16.000Z,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,14:02:16,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
819,2023-01-02,2026-03-21T14:02:44.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,14,14:02:44,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
820,2023-01-02,2026-03-21T14:03:27.000Z,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,14,14:03:27,Mon,Jan,2,Weekday,Afternoon,Single
821,2023-01-02,2026-03-21T14:05:27.000Z,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,14,14:05:27,Mon,Jan,2,Weekday,Afternoon,Single
822,2023-01-02,2026-03-21T14:05:27.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,14,14:05:27,Mon,Jan,2,Weekday,Afternoon,Single
823,2023-01-02,2026-03-21T14:07:17.000Z,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3,14,14:07:17,Mon,Jan,2,Weekday,Afternoon,Single
824,2023-01-02,2026-03-21T14:07:49.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,14:07:49,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
825,2023-01-02,2026-03-21T14:08:49.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,14,14:08:49,Mon,Jan,2,Weekday,Afternoon,Single
826,2023-01-02,2026-03-21T14:11:08.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,14,14:11:08,Mon,Jan,2,Weekday,Afternoon,Single
827,2023-01-02,2026-03-21T14:12:00.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,14:12:00,Mon,Jan,2,Weekday,Afternoon,Single
828,2023-01-02,2026-03-21T14:12:07.000Z,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,14,14:12:07,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
829,2023-01-02,2026-03-21T14:12:35.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,14,14:12:35,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
830,2023-01-02,2026-03-21T14:12:35.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,14,14:12:35,Mon,Jan,2,Weekday,Afternoon,Single
831,2023-01-02,2026-03-21T14:13:26.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,14,14:13:26,Mon,Jan,2,Weekday,Afternoon,Single
832,2023-01-02,2026-03-21T14:13:37.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,14:13:37,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
833,2023-01-02,2026-03-21T14:14:26.000Z,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,14,14:14:26,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
834,2023-01-02,2026-03-21T14:17:08.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,14:17:08,Mon,Jan,2,Weekday,Afternoon,Single
835,2023-01-02,2026-03-21T14:17:55.000Z,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,14,14:17:55,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
836,2023-01-02,2026-03-21T14:17:55.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,14,14:17:55,Mon,Jan,2,Weekday,Afternoon,Single
837,2023-01-02,2026-03-21T14:19:24.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,14,14:19:24,Mon,Jan,2,Weekday,Afternoon,Single
838,2023-01-02,2026-03-21T14:21:55.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,14:21:55,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
839,2023-01-02,2026-03-21T14:24:46.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,14,14:24:46,Mon,Jan,2,Weekday,Afternoon,Single
840,2023-01-02,2026-03-21T14:25:35.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,14,14:25:35,Mon,Jan,2,Weekday,Afternoon,Single
841,2023-01-02,2026-03-21T14:26:33.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,14,14:26:33,Mon,Jan,2,Weekday,Afternoon,Single
842,2023-01-02,2026-03-21T14:29:35.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,14,14:29:35,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
843,2023-01-02,2026-03-21T14:29:35.000Z,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,14:29:35,Mon,Jan,2,Weekday,Afternoon,Single
844,2023-01-02,2026-03-21T14:33:26.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,14,14:33:26,Mon,Jan,2,Weekday,Afternoon,Single
845,2023-01-02,2026-03-21T14:33:58.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,14,14:33:58,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
846,2023-01-02,2026-03-21T14:34:53.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,14:34:53,Mon,Jan,2,Weekday,Afternoon,Single
847,2023-01-02,2026-03-21T14:36:56.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,14,14:36:56,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
848,2023-01-02,2026-03-21T14:37:44.000Z,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,14:37:44,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
849,2023-01-02,2026-03-21T14:39:18.000Z,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,14,14:39:18,Mon,Jan,2,Weekday,Afternoon,Single
850,2023-01-02,2026-03-21T14:40:25.000Z,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,14,14:40:25,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
851,2023-01-02,2026-03-21T14:42:21.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,14,14:42:21,Mon,Jan,2,Weekday,Afternoon,Single
852,2023-01-02,2026-03-21T14:42:21.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,14,14:42:21,Mon,Jan,2,Weekday,Afternoon,Single
853,2023-01-02,2026-03-21T14:44:28.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,14:44:28,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
854,2023-01-02,2026-03-21T14:46:31.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,14,14:46:31,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
855,2023-01-02,2026-03-21T14:48:02.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,14,14:48:02,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
856,2023-01-02,2026-03-21T14:48:05.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,14,14:48:05,Mon,Jan,2,Weekday,Afternoon,Single
857,2023-01-02,2026-03-21T14:48:53.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,14,14:48:53,Mon,Jan,2,Weekday,Afternoon,Single
858,2023-01-02,2026-03-21T14:51:11.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,14,14:51:11,Mon,Jan,2,Weekday,Afternoon,Single
859,2023-01-02,2026-03-21T14:52:26.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,14:52:26,Mon,Jan,2,Weekday,Afternoon,Single
860,2023-01-02,2026-03-21T14:52:26.000Z,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,14,14:52:26,Mon,Jan,2,Weekday,Afternoon,Single
861,2023-01-02,2026-03-21T14:54:33.000Z,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6,14,14:54:33,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
862,2023-01-02,2026-03-21T14:54:40.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,14,14:54:40,Mon,Jan,2,Weekday,Afternoon,Single
863,2023-01-02,2026-03-21T14:54:46.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,14:54:46,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
864,2023-01-02,2026-03-21T14:55:38.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,14,14:55:38,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
865,2023-01-02,2026-03-21T14:58:21.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,14,14:58:21,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
866,2023-01-02,2026-03-21T14:58:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,14,14:58:28,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
867,2023-01-02,2026-03-21T14:59:08.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,14,14:59:08,Mon,Jan,2,Weekday,Afternoon,Single
868,2023-01-02,2026-03-21T15:03:12.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,15,15:03:12,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
869,2023-01-02,2026-03-21T15:03:12.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,15,15:03:12,Mon,Jan,2,Weekday,Afternoon,Single
870,2023-01-02,2026-03-21T15:04:21.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,15,15:04:21,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
871,2023-01-02,2026-03-21T15:05:22.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,15,15:05:22,Mon,Jan,2,Weekday,Afternoon,Single
872,2023-01-02,2026-03-21T15:05:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,15:05:22,Mon,Jan,2,Weekday,Afternoon,Single
873,2023-01-02,2026-03-21T15:09:48.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,15,15:09:48,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
874,2023-01-02,2026-03-21T15:10:48.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,15,15:10:48,Mon,Jan,2,Weekday,Afternoon,Single
875,2023-01-02,2026-03-21T15:12:44.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,15,15:12:44,Mon,Jan,2,Weekday,Afternoon,Single
876,2023-01-02,2026-03-21T15:15:03.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,15,15:15:03,Mon,Jan,2,Weekday,Afternoon,Single
877,2023-01-02,2026-03-21T15:15:03.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,15,15:15:03,Mon,Jan,2,Weekday,Afternoon,Single
878,2023-01-02,2026-03-21T15:18:41.000Z,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,15,15:18:41,Mon,Jan,2,Weekday,Afternoon,Single
879,2023-01-02,2026-03-21T15:19:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,15,15:19:46,Mon,Jan,2,Weekday,Afternoon,Single
880,2023-01-02,2026-03-21T15:21:45.000Z,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,15:21:45,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
881,2023-01-02,2026-03-21T15:22:19.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,15,15:22:19,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
882,2023-01-02,2026-03-21T15:23:29.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,15,15:23:29,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
883,2023-01-02,2026-03-21T15:24:16.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,15,15:24:16,Mon,Jan,2,Weekday,Afternoon,Single
884,2023-01-02,2026-03-21T15:24:52.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,15,15:24:52,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
885,2023-01-02,2026-03-21T15:26:08.000Z,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,15,15:26:08,Mon,Jan,2,Weekday,Afternoon,Single
886,2023-01-02,2026-03-21T15:26:22.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,15,15:26:22,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
887,2023-01-02,2026-03-21T15:26:22.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,15:26:22,Mon,Jan,2,Weekday,Afternoon,Single
888,2023-01-02,2026-03-21T15:27:43.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,15,15:27:43,Mon,Jan,2,Weekday,Afternoon,Single
889,2023-01-02,2026-03-21T15:27:48.000Z,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,15,15:27:48,Mon,Jan,2,Weekday,Afternoon,Single
890,2023-01-02,2026-03-21T15:28:35.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,15,15:28:35,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
891,2023-01-02,2026-03-21T15:29:31.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,15,15:29:31,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
892,2023-01-02,2026-03-21T15:30:51.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,15,15:30:51,Mon,Jan,2,Weekday,Afternoon,Single
893,2023-01-02,2026-03-21T15:32:44.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,15,15:32:44,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
894,2023-01-02,2026-03-21T15:34:44.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,15,15:34:44,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
895,2023-01-02,2026-03-21T15:35:22.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,15,15:35:22,Mon,Jan,2,Weekday,Afternoon,Single
896,2023-01-02,2026-03-21T15:35:22.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,15:35:22,Mon,Jan,2,Weekday,Afternoon,Single
897,2023-01-02,2026-03-21T15:35:30.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,15,15:35:30,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
898,2023-01-02,2026-03-21T15:35:30.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,15,15:35:30,Mon,Jan,2,Weekday,Afternoon,Single
899,2023-01-02,2026-03-21T15:36:29.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,15,15:36:29,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
900,2023-01-02,2026-03-21T15:36:47.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,15,15:36:47,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
901,2023-01-02,2026-03-21T15:37:20.000Z,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7,15,15:37:20,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
902,2023-01-02,2026-03-21T15:37:20.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,15:37:20,Mon,Jan,2,Weekday,Afternoon,Single
903,2023-01-02,2026-03-21T15:38:44.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,15:38:44,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
904,2023-01-02,2026-03-21T15:41:09.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,15,15:41:09,Mon,Jan,2,Weekday,Afternoon,Single
905,2023-01-02,2026-03-21T15:41:09.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,15:41:09,Mon,Jan,2,Weekday,Afternoon,Single
906,2023-01-02,2026-03-21T15:41:55.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,15:41:55,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
907,2023-01-02,2026-03-21T15:41:55.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,15,15:41:55,Mon,Jan,2,Weekday,Afternoon,Single
908,2023-01-02,2026-03-21T15:42:50.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,15,15:42:50,Mon,Jan,2,Weekday,Afternoon,Single
909,2023-01-02,2026-03-21T15:44:59.000Z,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,15,15:44:59,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
910,2023-01-02,2026-03-21T15:48:55.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,15,15:48:55,Mon,Jan,2,Weekday,Afternoon,Single
911,2023-01-02,2026-03-21T15:48:55.000Z,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,15,15:48:55,Mon,Jan,2,Weekday,Afternoon,Single
912,2023-01-02,2026-03-21T15:49:27.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,15,15:49:27,Mon,Jan,2,Weekday,Afternoon,Single
913,2023-01-02,2026-03-21T15:49:27.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,15,15:49:27,Mon,Jan,2,Weekday,Afternoon,Single
914,2023-01-02,2026-03-21T15:50:12.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,15,15:50:12,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
915,2023-01-02,2026-03-21T15:50:12.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,15:50:12,Mon,Jan,2,Weekday,Afternoon,Single
916,2023-01-02,2026-03-21T15:50:27.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,15:50:27,Mon,Jan,2,Weekday,Afternoon,Couple/Small Group
